 #layer O O2 O3 O(1D) N2 OH HO2 H2O N2O NO NO2 NO3 N2O5 HNO3 H H2 CH4 CH3 CH3O2 CH3OOH CH3O CH2O CHO CO CO2 H2O2 COS SH SO CS2 CS S H2S HSO SO2 SO3 HSO2 HSO3 H2SO4 CH3SCH3 CH4O3S SO4 CH3OH S2O2 S2O S2 S3 S4 S8 CH2 CH CH2OH N NH2 N2H4 N2H3 NH NH3 HOCO O(3P) CH2CO COCOOH
   11  0.11314830E+008  0.37067026E+005  0.14014655E-001  0.41572990E-011  0.44500000E+019  0.10334031E+005  0.35336719E+003  0.14647401E+011  0.58618424E+001  0.70197699E+005  0.41689522E-001  0.15300143E-008  0.57579324E-020  0.75805457E-006  0.93686016E+007  0.86619082E+013  0.44997188E+015  0.70090004E+006  0.52880026E+003  0.33756488E-002  0.76824518E+006  0.13440645E+009  0.31599614E+008  0.36860137E+014  0.45000000E+017  0.70951220E+000  0.85525829E-017  0.16724326E-006  0.49421353E+003  0.58326359E-073  0.84902889E-044  0.68050462E+007  0.10141766E-008  0.35487992E+005  0.74823799E+001  0.89413893E-001  0.41009737E+002  0.12125922E+005  0.11025249E+006  0.44702090E-033  0.37319252E-018  0.33006530E+006  0.20797086E+012  0.16303684E-005  0.21597803E-015  0.26680197E+004  0.28113142E+004  0.32026958E+005  0.56692936E+003  0.14494295E-017  0.39513305E-014  0.14002589E+006  0.38568240E+004  0.30629759E+002  0.90041925E-005  0.22870521E+001  0.62169260E+002  0.46213612E+000  0.35213305E+002  0.31633574E+014  0.55590531E+014  0.95344397E-006
   12  0.25889453E+008  0.11981155E+006  0.94412205E-001  0.22637864E-010  0.38000000E+019  0.31097448E+004  0.63586519E+003  0.32505719E+010  0.17174939E+000  0.59706297E+005  0.93526574E-001  0.99521115E-009  0.82424297E-020  0.49453826E-006  0.37948980E+007  0.91772887E+013  0.38336451E+015  0.46293823E+006  0.15614575E+004  0.19832780E-001  0.11066417E+007  0.49513656E+008  0.18378523E+008  0.59620424E+014  0.38400000E+017  0.13248171E+001  0.80020715E-018  0.43903072E-007  0.26848297E+003  0.61246266E-076  0.63919787E-046  0.56972022E+007  0.87176455E-010  0.29994859E+005  0.22694305E+001  0.20751086E+000  0.31222632E+002  0.92524477E+004  0.33189208E+005  0.41300080E-036  0.31827936E-018  0.29206532E+006  0.17068792E+012  0.41083881E-006  0.29538206E-016  0.89423848E+003  0.94295972E+003  0.17199880E+005  0.16001462E+003  0.25899721E-018  0.50545460E-015  0.18505033E+006  0.10325347E+004  0.18142255E+000  0.18344758E-008  0.28650221E+000  0.14990034E+001  0.99574895E-003  0.93430638E+001  0.53391541E+014  0.47462975E+014  0.58702619E-006
   13  0.43252388E+008  0.35432677E+006  0.39793808E+000  0.11169719E-009  0.32400000E+019  0.14377452E+004  0.11564896E+004  0.51619177E+009  0.35685196E-002  0.50928591E+005  0.19539755E+000  0.87951993E-009  0.14550420E-019  0.43855206E-006  0.20767286E+007  0.11103340E+014  0.32524807E+015  0.60775541E+006  0.42671137E+004  0.98147556E-001  0.11721969E+007  0.27201876E+008  0.12070775E+008  0.10296762E+015  0.32800000E+017  0.35888627E+001  0.20408535E-017  0.69215946E-007  0.39321260E+003  0.75558929E-076  0.15666021E-048  0.47836962E+007  0.75396519E-010  0.25008430E+005  0.74729053E-001  0.40896926E+000  0.20685070E+002  0.61607158E+004  0.20702801E+003  0.12330023E-039  0.27074260E-018  0.26768565E+006  0.13459246E+012  0.75139289E-006  0.79112947E-016  0.35196133E+003  0.36288816E+003  0.97030045E+004  0.47605614E+002  0.52762634E-018  0.46578075E-015  0.27833174E+006  0.17993989E+003  0.10772189E-002  0.18728451E-012  0.35020237E-001  0.62773048E-001  0.26237381E-005  0.36876080E+001  0.94374172E+014  0.40457740E+014  0.40014602E-006
   14  0.52413646E+008  0.49144867E+006  0.57198296E+000  0.18779430E-009  0.27700000E+019  0.88076630E+003  0.14002799E+004  0.95887440E+008  0.11253318E-003  0.43555391E+005  0.21800347E+000  0.55048394E-009  0.96830639E-020  0.27497147E-006  0.15142181E+007  0.14554753E+014  0.27554650E+015  0.59063361E+006  0.57120331E+004  0.15913390E+000  0.81931672E+006  0.23179302E+008  0.10911804E+008  0.16870450E+015  0.28000000E+017  0.39580924E+001  0.32394937E-017  0.67038268E-007  0.42458048E+003  0.11587574E-075  0.20571218E-051  0.40459437E+007  0.62227768E-010  0.20526729E+005  0.53011446E-001  0.32658461E+000  0.11820598E+002  0.35446448E+004  0.65948502E+002  0.19689476E-043  0.23061403E-018  0.21618824E+006  0.10140049E+012  0.74900661E-006  0.85153015E-016  0.18654314E+003  0.18864975E+003  0.61479260E+004  0.17351827E+002  0.58862007E-018  0.28903557E-015  0.25358671E+006  0.23672157E+002  0.51732509E-004  0.25122556E-016  0.38427941E-002  0.41854826E-002  0.75790800E-007  0.19526113E+001  0.15627971E+015  0.34573341E+014  0.34714870E-006
   15  0.59493031E+008  0.58385949E+006  0.66008005E+000  0.25330571E-009  0.23700000E+019  0.61856180E+003  0.15388702E+004  0.35651520E+008  0.60512954E-005  0.37270711E+005  0.20913022E+000  0.33889935E-009  0.54289421E-020  0.16951149E-006  0.12622321E+007  0.18857012E+014  0.23256341E+015  0.54627810E+006  0.64724908E+004  0.19821033E+000  0.51996847E+006  0.20421790E+008  0.10364173E+008  0.24655759E+015  0.23900000E+017  0.34948367E+001  0.39785424E-017  0.56322338E-007  0.41554597E+003  0.11955586E-075  0.18812217E-054  0.34401452E+007  0.46061924E-010  0.16513965E+005  0.32229960E-001  0.19849439E+000  0.60097143E+001  0.18131608E+004  0.18327590E+002  0.21888478E-047  0.19637658E-018  0.17076979E+006  0.73176737E+011  0.61390160E-006  0.68308217E-016  0.10562311E+003  0.10643086E+003  0.41740667E+004  0.70220666E+001  0.59662778E-018  0.18849635E-015  0.20374834E+006  0.27685426E+001  0.39237199E-005  0.71539391E-019  0.40083151E-003  0.30708016E-003  0.40949334E-008  0.11905117E+001  0.22949839E+015  0.29563966E+014  0.30933221E-006
   16  0.67874474E+008  0.71858109E+006  0.79015052E+000  0.35574876E-009  0.20200000E+019  0.47481683E+003  0.17044632E+004  0.20107988E+008  0.38389730E-006  0.31771061E+005  0.20422753E+000  0.23079154E-009  0.34089330E-020  0.11562213E-006  0.11484697E+007  0.23401506E+014  0.19457033E+015  0.51414737E+006  0.75343049E+004  0.25557410E+000  0.32951345E+006  0.17365369E+008  0.96154498E+007  0.32727640E+015  0.20400000E+017  0.29756778E+001  0.44232362E-017  0.47172247E-007  0.42625060E+003  0.11131739E-075  0.13116781E-057  0.29233376E+007  0.32804824E-010  0.12910821E+005  0.19600280E-001  0.11024823E+000  0.27053748E+001  0.81825556E+003  0.46449435E+001  0.46115784E-051  0.16645520E-018  0.13136338E+006  0.50328132E+011  0.55061620E-006  0.62844770E-016  0.58885695E+002  0.59393718E+002  0.28894037E+004  0.29544877E+001  0.63146636E-018  0.14627133E-015  0.15662996E+006  0.30819132E+000  0.31160775E-006  0.41399179E-021  0.39984332E-004  0.23230400E-004  0.25217240E-009  0.79104721E+000  0.30537550E+015  0.25182684E+014  0.27282878E-006
   17  0.78548320E+008  0.93607541E+006  0.10203407E+001  0.53643190E-009  0.17300000E+019  0.39425536E+003  0.19514410E+004  0.13237064E+008  0.27174761E-007  0.27212567E+005  0.21073184E+000  0.17940859E-009  0.25760842E-020  0.90063281E-007  0.11213445E+007  0.27746622E+014  0.16278853E+015  0.49140863E+006  0.92790744E+004  0.36043825E+000  0.21360836E+006  0.14520232E+008  0.87737293E+007  0.40356048E+015  0.17400000E+017  0.25291569E+001  0.46767148E-017  0.40447533E-007  0.46920239E+003  0.10090396E-075  0.75486983E-061  0.25008323E+007  0.23519530E-010  0.98680228E+004  0.12867615E-001  0.57423701E-001  0.10891730E+001  0.32716885E+003  0.11403064E+001  0.15646059E-051  0.14170989E-018  0.99386367E+005  0.33372737E+011  0.57144812E-006  0.71794742E-016  0.32772255E+002  0.33082863E+002  0.20373837E+004  0.12939892E+001  0.68892169E-018  0.13141112E-015  0.11627450E+006  0.34763163E-001  0.25625942E-007  0.26295463E-023  0.39007423E-005  0.18928704E-005  0.17341035E-010  0.57062706E+000  0.37706263E+015  0.21552520E+014  0.24268006E-006
   18  0.95514568E+008  0.13780187E+007  0.15524371E+001  0.96039894E-009  0.14700000E+019  0.36489039E+003  0.24429816E+004  0.97612991E+007  0.21253775E-008  0.23128298E+005  0.23982308E+000  0.16972394E-009  0.25949953E-020  0.85479587E-007  0.12269192E+007  0.31197020E+014  0.13453336E+015  0.47442913E+006  0.12819192E+005  0.62351112E+000  0.14569014E+006  0.12165603E+008  0.78984268E+007  0.46494525E+015  0.14900000E+017  0.22490051E+001  0.48223670E-017  0.36200995E-007  0.58207428E+003  0.93090978E-076  0.51161310E-064  0.21249744E+007  0.17636294E-010  0.72454513E+004  0.10703819E-001  0.28476050E-001  0.37797876E+000  0.11021000E+003  0.27749154E+000  0.10702251E-051  0.11969739E-018  0.73515859E+005  0.21018345E+011  0.74746079E-006  0.11649929E-015  0.16950826E+002  0.17245790E+002  0.14421040E+004  0.58703419E+000  0.77561147E-018  0.14397276E-015  0.82585274E+005  0.40142472E-002  0.20824971E-008  0.19718546E-025  0.35246886E-006  0.16701388E-006  0.13103843E-011  0.45512946E+000  0.43477113E+015  0.18303177E+014  0.22300257E-006
   19  0.12068206E+009  0.22623488E+007  0.27605822E+001  0.19926326E-008  0.12600000E+019  0.36701275E+003  0.33359719E+004  0.80309708E+007  0.18969249E-009  0.19826604E+005  0.30587028E+000  0.19553317E-009  0.35682448E-020  0.98955563E-007  0.14450859E+007  0.33983587E+014  0.11169205E+015  0.45828423E+006  0.19870865E+005  0.13206851E+001  0.10264019E+006  0.10496914E+008  0.71091037E+007  0.51463136E+015  0.12700000E+017  0.20786377E+001  0.51312832E-017  0.34799001E-007  0.81518415E+003  0.95163358E-076  0.16340934E-064  0.18218680E+007  0.14627432E-010  0.51622238E+004  0.12908205E-001  0.12737716E-001  0.11292685E+000  0.30026195E+002  0.69694853E-001  0.10214902E-051  0.10199100E-018  0.54258016E+005  0.12741602E+011  0.12567543E-005  0.27432534E-015  0.86268902E+001  0.88307377E+001  0.10525186E+004  0.28603088E+000  0.86906756E-018  0.17442599E-015  0.55884362E+005  0.47987253E-003  0.16039991E-009  0.44142088E-027  0.29129358E-007  0.15931931E-007  0.10190535E-012  0.39716905E+000  0.48148634E+015  0.15678202E+014  0.21539953E-006
   20  0.16627066E+009  0.45819751E+007  0.65430552E+001  0.55604626E-008  0.10700000E+019  0.42073392E+003  0.52954870E+004  0.75337841E+007  0.19497067E-010  0.16841690E+005  0.45976338E+000  0.29827625E-009  0.76031371E-020  0.15228039E-006  0.19550888E+007  0.35406916E+014  0.91592059E+014  0.43939778E+006  0.37386560E+005  0.39451941E+001  0.77754991E+005  0.95292405E+007  0.63375432E+007  0.54207910E+015  0.10900000E+017  0.20936574E+001  0.59238982E-017  0.38134866E-007  0.13980816E+004  0.12026876E-075  0.18854683E-064  0.15476578E+007  0.14551003E-010  0.34763625E+004  0.26655637E-001  0.49599136E-002  0.28653687E-001  0.57704158E+001  0.18368736E-001  0.15311734E-051  0.86145753E-019  0.39521928E+005  0.72746725E+010  0.31401227E-005  0.11755492E-014  0.39112977E+001  0.41366305E+001  0.78451230E+003  0.14859963E+000  0.96774139E-018  0.25221490E-015  0.35439141E+005  0.57586853E-004  0.10871276E-010  0.25885270E-028  0.20107531E-008  0.15919435E-008  0.79376813E-014  0.39128378E+000  0.50734861E+015  0.13308335E+014  0.22352578E-006
   21  0.23110261E+009  0.95421998E+007  0.16338084E+002  0.15994437E-007  0.93100000E+018  0.51366888E+003  0.87404062E+004  0.81150497E+007  0.24094639E-011  0.14655275E+005  0.72805990E+000  0.51068802E-009  0.19211422E-019  0.26396141E-006  0.27253676E+007  0.36720791E+014  0.76732834E+014  0.43893104E+006  0.73546241E+005  0.12636896E+002  0.57668384E+005  0.97494413E+007  0.58730565E+007  0.56663319E+015  0.94100000E+016  0.21403603E+001  0.82134020E-017  0.43683071E-007  0.25287664E+004  0.27492596E-075  0.38679338E-064  0.13461818E+007  0.17323286E-010  0.22517995E+004  0.69170454E-001  0.13309709E-002  0.78437771E-002  0.73456568E+000  0.55428809E-002  0.57992098E-051  0.74571965E-019  0.29341156E+005  0.40142814E+010  0.89396041E-005  0.60533798E-014  0.18708025E+001  0.20113828E+001  0.61829005E+003  0.83748845E-001  0.13201124E-017  0.42493356E-015  0.21917277E+005  0.69223594E-005  0.63008276E-012  0.19360333E-029  0.11619876E-009  0.16673518E-009  0.55812641E-015  0.41609227E+000  0.53046762E+015  0.11573184E+014  0.23642892E-006
   22  0.34189171E+009  0.23995768E+008  0.52268795E+002  0.59093923E-007  0.80800000E+018  0.68429333E+003  0.16209482E+005  0.96451984E+007  0.35612377E-012  0.12721006E+005  0.13260924E+001  0.10814650E-008  0.68817414E-019  0.57072630E-006  0.41470134E+007  0.37086355E+014  0.63989397E+014  0.42997718E+006  0.17255323E+006  0.54198636E+002  0.44534038E+005  0.10813843E+008  0.53964302E+007  0.57566153E+015  0.81700000E+016  0.22907801E+001  0.12275781E-016  0.55053748E-007  0.55024417E+004  0.76066196E-075  0.87486772E-064  0.11658736E+007  0.24620251E-010  0.13301089E+004  0.25475521E+000  0.26164908E-003  0.25743794E-002  0.49165848E-001  0.26559810E-002  0.30506987E-050  0.64427680E-019  0.21650833E+005  0.20831263E+010  0.36742146E-004  0.54138285E-013  0.83025092E+000  0.94551512E+000  0.50006634E+003  0.49318306E-001  0.17374167E-017  0.76984965E-015  0.12589971E+005  0.78686894E-006  0.28730929E-013  0.11112404E-030  0.51511647E-011  0.16903007E-010  0.33621827E-016  0.48102039E+000  0.53902692E+015  0.10040249E+014  0.26346702E-006
   23  0.52234011E+009  0.69486793E+008  0.19931574E+003  0.25959411E-006  0.70300000E+018  0.95308030E+003  0.32331619E+005  0.12183880E+008  0.60265614E-013  0.11068570E+005  0.26229266E+001  0.25642979E-008  0.29960343E-018  0.13986759E-005  0.65660552E+007  0.36851875E+014  0.53382266E+014  0.40981873E+006  0.45532955E+006  0.28116846E+003  0.35962017E+005  0.12844194E+008  0.49011370E+007  0.57470175E+015  0.71000000E+016  0.25074483E+001  0.18213694E-016  0.70249611E-007  0.13743348E+005  0.21058225E-074  0.19567336E-063  0.10060774E+007  0.37926814E-010  0.68360824E+003  0.11927657E+001  0.25608576E-003  0.84978703E-003  0.14349438E-002  0.33980386E-002  0.19619015E-049  0.55828117E-019  0.15995863E+005  0.10352494E+010  0.19946561E-003  0.73410843E-012  0.35461000E+000  0.44164410E+000  0.41438153E+003  0.30132785E-001  0.21244845E-017  0.13706600E-014  0.68014094E+004  0.82062207E-007  0.97667999E-015  0.46357514E-032  0.16894947E-012  0.15888149E-011  0.15753707E-017  0.58229181E+000  0.53821576E+015  0.87325216E+013  0.30225263E-006
   24  0.80839609E+009  0.22344355E+009  0.85518284E+003  0.12823188E-005  0.61200000E+018  0.13594134E+004  0.67549809E+005  0.16003099E+008  0.10187636E-013  0.96348760E+004  0.51842028E+001  0.60987632E-008  0.13058702E-017  0.34977679E-005  0.10589856E+008  0.36113084E+014  0.44457452E+014  0.38020369E+006  0.12489062E+007  0.15870704E+004  0.33396645E+005  0.15976692E+008  0.43871915E+007  0.56539154E+015  0.61800000E+016  0.29895752E+001  0.23440981E-016  0.79101757E-007  0.37368689E+005  0.44410314E-074  0.37817678E-063  0.85093520E+006  0.53974915E-010  0.27724357E+003  0.64971312E+001  0.17785631E-002  0.20944617E-003  0.59641277E-004  0.72823282E-002  0.14392297E-048  0.48425459E-019  0.11762329E+005  0.52434794E+009  0.12840575E-002  0.12849788E-010  0.14357379E+000  0.20885637E+000  0.34899057E+003  0.18880383E-001  0.23904633E-017  0.23201522E-014  0.36882026E+004  0.76565651E-008  0.24032127E-016  0.13702049E-033  0.39886833E-014  0.13447647E-012  0.54473295E-019  0.72176696E+000  0.52957234E+015  0.76000460E+013  0.35004682E-006
